dataset,algorithm,r2_test,mse_test,symbolic_solution
feynman_II_3_24,DSR,0.9993923316416838,1.9198896052997462e-06,False
feynman_II_3_24,DSR,0.9993913270796756,1.9357521371410234e-06,False
feynman_II_3_24,DSR,0.9997013506956384,9.608984894727012e-07,False
feynman_II_3_24,EPLEX,0.9999996494497324,1.1547273680099235e-09,True
feynman_II_3_24,EPLEX,0.9989841720665468,3.112572481022786e-06,False
feynman_II_3_24,EPLEX,0.9997293693613992,8.695270115846572e-07,False
feynman_II_3_24,EPLEX,0.9996895928174636,9.88487198958167e-07,False
feynman_II_3_24,EPLEX,0.9997099895056027,9.32002755589284e-07,False
feynman_II_3_24,EPLEX,0.9997343001195512,8.394619065182955e-07,False
feynman_II_3_24,EPLEX,0.9999952210239724,1.5198496187425466e-08,False
feynman_II_3_24,EPLEX,0.9999998956313696,3.358040946029707e-10,True
feynman_II_3_24,FEAT,0.9996457544485772,1.16689978900257e-06,False
feynman_II_3_24,FEAT,0.9999968559600048,9.633572818494313e-09,False
feynman_II_3_24,FEAT,0.999974215373978,8.211076993895903e-08,False
feynman_II_3_24,FEAT,0.999996467462233,1.1160828840637358e-08,False
feynman_II_3_24,FEAT,0.9999947933650843,1.6752249386380554e-08,False
feynman_II_3_24,FEAT,0.9958833334986804,1.3229674777966272e-05,False
feynman_II_3_24,FFX,0.9953799786259112,1.4712391478458692e-05,False
feynman_II_3_24,FFX,0.9956124647339214,1.3443734985993552e-05,False
feynman_II_3_24,FFX,0.9958863164766262,1.3217124857628569e-05,False
feynman_II_3_24,FFX,0.9957470075116824,1.366778373607324e-05,False
feynman_II_3_24,FFX,0.995845240712695,1.3685952346443597e-05,False
feynman_II_3_24,FFX,0.9959292195431876,1.2861372453467872e-05,False
feynman_II_3_24,FFX,0.995701883591548,1.3669226518093676e-05,False
feynman_II_3_24,FFX,0.9957192074553414,1.3773369064759477e-05,False
feynman_II_3_24,GP-GOMEA,1.0,1.2911818555149606e-33,False
feynman_II_3_24,GP-GOMEA,1.0,1.2733271157146713e-33,False
feynman_II_3_24,GP-GOMEA,1.0,1.2351909719073279e-33,False
feynman_II_3_24,GP-GOMEA,1.0,1.3100119810309525e-33,False
feynman_II_3_24,GP-GOMEA,1.0,1.2328796528486396e-33,False
feynman_II_3_24,GP-GOMEA,1.0,1.2448640603773069e-33,False
feynman_II_3_24,GP-GOMEA,1.0,1.3019505197662334e-33,False
feynman_II_3_24,GP-GOMEA,1.0,1.2586891227881752e-33,False
feynman_II_3_24,ITEA,0.9673341180077928,0.0001076027931788,False
feynman_II_3_24,ITEA,0.96659870472671,0.0001073172225148,False
feynman_II_3_24,ITEA,0.966924292249542,0.0001053291146186,False
feynman_II_3_24,ITEA,0.9672963475137156,0.0001050992802808,False
feynman_II_3_24,ITEA,0.9667378565609354,0.0001050896308236,False
feynman_II_3_24,ITEA,0.9667140996661214,0.0001058585827567,False
feynman_II_3_24,ITEA,0.9666051076709948,0.0001074474345876,False
feynman_II_3_24,ITEA,0.9665501839251608,0.000102492728917,False
feynman_II_3_24,MRGP,0.9999605385056488,1.2091295910712352e-07,False
feynman_II_3_24,MRGP,0.9999580116926792,1.349069993510312e-07,False
feynman_II_3_24,MRGP,0.9999608357858248,1.2471787557567558e-07,False
feynman_II_3_24,MRGP,0.9999579816806988,1.3503369750535357e-07,False
feynman_II_3_24,MRGP,0.9999641478749792,1.1809841211587425e-07,False
feynman_II_3_24,MRGP,0.9999567106861676,1.3676983918934034e-07,False
feynman_II_3_24,MRGP,0.9999567000005648,1.377062518244152e-07,False
feynman_II_3_24,MRGP,0.9999631365296464,1.186075187925462e-07,False
feynman_II_3_24,Operon,0.9999999996032792,1.2155824235647632e-12,True
feynman_II_3_24,Operon,0.9999999999942394,1.8508811783247432e-14,True
feynman_II_3_24,Operon,0.99999999917328,2.63267816197457e-12,True
feynman_II_3_24,Operon,0.9999999999999638,1.1495858820293604e-16,True
feynman_II_3_24,Operon,0.9999999999998443,4.99859836234181e-16,True
feynman_II_3_24,Operon,0.9999999995293088,1.550476814700322e-12,True
feynman_II_3_24,Operon,0.9999999999999862,4.3522642835725835e-17,True
feynman_II_3_24,Operon,0.9999999786970224,6.611607223503529e-11,False
feynman_II_3_24,Operon,0.9999999999999788,6.793705993507253e-17,True
feynman_II_3_24,Operon,0.9999999999999852,4.716260513954632e-17,False
feynman_II_3_24,SBP-GP,0.9999991247542388,2.6818182294693834e-09,False
feynman_II_3_24,SBP-GP,0.999998922910496,3.460651840376078e-09,False
feynman_II_3_24,SBP-GP,0.9999993755921988,1.988417643293601e-09,False
feynman_II_3_24,SBP-GP,1.0,1.5438884692930934e-28,False
feynman_II_3_24,SBP-GP,0.999992622414372,2.4302078256529192e-08,False
feynman_II_3_24,SBP-GP,1.0,1.3173992840603337e-33,False
feynman_II_3_24,SBP-GP,1.0,3.2491293051509573e-24,True
feynman_II_3_24,SBP-GP,0.9999898038562488,3.2805899714957343e-08,False
feynman_II_3_24,SeTGAP,1.0,5.4708119608994127e-11,True
feynman_II_3_24,SeTGAP,0.9999999900716332,1.0900247067448376e-10,True
feynman_II_3_24,SeTGAP,0.9999984599611472,1.0797387132675297e-08,True
feynman_II_3_24,SeTGAP,0.9999991475712656,7.633139788713979e-09,True
feynman_II_3_24,SeTGAP,0.99998215321208,1.2335492586335265e-07,True
feynman_II_3_24,SeTGAP,1.0,3.098125265613224e-15,True
feynman_II_3_24,SeTGAP,0.999999906803714,6.437685660794169e-10,True
feynman_II_3_24,SeTGAP,0.9999831942309656,1.288200208368321e-07,True
feynman_II_3_24,SeTGAP,1.0,3.098125265613224e-15,True
feynman_II_3_24,SeTGAP,0.9999998159808186,1.2956804842984355e-09,True
feynman_II_3_24,gplearn,0.9970479208110566,9.0453906047558e-06,True
feynman_II_3_24,gplearn,0.98860458033738,3.6613094719157387e-05,False
feynman_II_3_24,gplearn,0.7800971202088001,0.0007002775512844,False
feynman_II_3_24,gplearn,0.9999115846412712,2.8413922793693105e-07,True
feynman_II_3_24,gplearn,0.7804971879841618,0.0007230515217423,False
feynman_II_3_24,gplearn,0.9963916166147078,1.1400458257454174e-05,False
feynman_II_3_24,gplearn,0.7667863638806888,0.0007416853608139,False
feynman_II_3_24,gplearn,0.9956007380662988,1.4154542083806368e-05,False
feynman_II_4_23,AFP,0.9992839585827676,7.893604869578832e-07,False
feynman_II_4_23,AFP,0.9995274448448366,5.25120412956169e-07,False
feynman_II_4_23,AFP,0.9997389939471386,2.828411809220535e-07,False
feynman_II_4_23,AFP,0.999124006491608,9.668660013193242e-07,False
feynman_II_4_23,AFP,0.9999995914128234,4.5365794219231724e-10,True
feynman_II_4_23,AFP,0.9993643542206008,7.059809656796521e-07,False
feynman_II_4_23,AFP,0.999971279757388,3.192176603163517e-08,False
feynman_II_4_23,AFP,0.9995643168238176,4.863231987328442e-07,True
feynman_II_4_23,AFP_FE,0.999999176362632,9.079737263728332e-10,True
feynman_II_4_23,AFP_FE,0.9999994266134914,6.37167866793278e-10,True
feynman_II_4_23,AFP_FE,0.9992956718048532,7.773927308070625e-07,False
feynman_II_4_23,AFP_FE,0.9997862299374736,2.393314084142877e-07,True
feynman_II_4_23,AFP_FE,0.999999901171122,1.0976444584858355e-10,True
feynman_II_4_23,AFP_FE,0.999411452229194,6.543028377904818e-07,False
feynman_II_4_23,AFP_FE,0.9996041799011478,4.399432399259842e-07,False
feynman_II_4_23,AFP_FE,0.9999980961115876,2.125179840283593e-09,True
feynman_II_4_23,AFP_FE,0.9964333096807256,3.865070908613677e-06,False
feynman_II_4_23,AFP_FE,0.9999620992158303,4.2081574595660206e-08,False
feynman_II_4_23,AIFeynman,1.0,1.1205829507872926e-27,True
feynman_II_4_23,AIFeynman,1.0,1.0977430952936135e-27,True
feynman_II_4_23,AIFeynman,1.0,1.119816465983737e-27,True
feynman_II_4_23,AIFeynman,1.0,1.130522870502306e-27,True
feynman_II_4_23,AIFeynman,1.0,1.1237330872823846e-27,True
feynman_II_4_23,AIFeynman,1.0,1.1282380220292292e-27,True
feynman_II_4_23,AIFeynman,1.0,1.1215997251719323e-27,True
feynman_II_4_23,AIFeynman,1.0,1.1277115208350026e-27,True
feynman_II_4_23,AIFeynman,1.0,1.1154950693548552e-27,True
feynman_II_4_23,AIFeynman,1.0,1.13205453549973e-27,True
feynman_II_4_23,BSR,0.6354771855136494,0.0004050709611004,False
feynman_II_4_23,BSR,0.553307943362774,0.0004924310952713,False
feynman_II_4_23,BSR,0.510886841181289,0.0005300311695002,False
feynman_II_4_23,BSR,0.503355115142153,0.0005481650826153,False
feynman_II_4_23,BSR,0.5779173246166748,0.0004686421133179,False
feynman_II_4_23,BSR,0.835484452177512,0.0001827194470335,False
feynman_II_4_23,BSR,0.3010346809545546,0.0007768808808558,False
feynman_II_4_23,BSR,0.5784961228963306,0.0004704958212698,False
feynman_II_4_23,DSR,0.9947749367569916,5.760083658049378e-06,True
feynman_II_4_23,DSR,0.9941354888032388,6.516857361051536e-06,False
feynman_II_4_23,DSR,0.9941371929332448,6.353275167758253e-06,False
feynman_II_4_23,DSR,0.9947849750388202,5.756013352486632e-06,True
feynman_II_4_23,DSR,0.5514338082725259,0.0004980469948529,False
feynman_II_4_23,DSR,0.9947770282968912,5.800901581007033e-06,False
feynman_II_4_23,DSR,0.9943951769303536,6.256278948951788e-06,False
feynman_II_4_23,DSR,0.9960145148517628,4.429757998335184e-06,False
feynman_II_4_23,EPLEX,0.994301000314934,6.290193916087565e-06,False
feynman_II_4_23,EPLEX,0.9993491775809454,7.232174566731551e-07,False
feynman_II_4_23,EPLEX,0.9978242593067704,2.3985256882764e-06,False
feynman_II_4_23,EPLEX,0.9999996792567492,3.475758466648761e-10,True
feynman_II_4_23,EPLEX,0.9922050870718174,8.654760502726742e-06,False
feynman_II_4_23,EPLEX,0.9993173089874572,7.58231826460383e-07,False
feynman_II_4_23,EPLEX,0.9990505077394708,1.0553347406895777e-06,False
feynman_II_4_23,EPLEX,0.999913108588393,9.699091345550477e-08,False
feynman_II_4_23,FEAT,0.9266901272641926,8.146458720036977e-05,False
feynman_II_4_23,FEAT,0.9976865832382572,2.5502990995186723e-06,False
feynman_II_4_23,FEAT,0.9947972850525538,5.742426341121048e-06,False
feynman_II_4_23,FEAT,0.9978320759974176,2.4070651209747425e-06,False
feynman_II_4_23,FEAT,0.9138413578498152,9.569222884529924e-05,False
feynman_II_4_23,FEAT,0.999080125961949,1.0267921945855989e-06,False
feynman_II_4_23,FFX,0.9878755189639704,1.336596742085672e-05,False
feynman_II_4_23,FFX,0.9884464879308764,1.2838681289456363e-05,False
feynman_II_4_23,FFX,0.9881789860690856,1.2809931046659424e-05,False
feynman_II_4_23,FFX,0.9886032725840818,1.257898392989401e-05,False
feynman_II_4_23,FFX,0.9877985612278632,1.3547364971804856e-05,False
feynman_II_4_23,FFX,0.988090617071095,1.32271745259466e-05,False
feynman_II_4_23,FFX,0.988918388884984,1.2316908392669244e-05,False
feynman_II_4_23,FFX,0.9885639666076372,1.276525843601027e-05,False
feynman_II_4_23,GP-GOMEA,1.0,9.945122012114946e-34,False
feynman_II_4_23,GP-GOMEA,1.0,9.739270870800078e-34,False
feynman_II_4_23,GP-GOMEA,1.0,9.993237158803708e-34,False
feynman_II_4_23,GP-GOMEA,1.0,9.787671972946598e-34,False
feynman_II_4_23,GP-GOMEA,1.0,1.0114263574520302e-33,False
feynman_II_4_23,GP-GOMEA,1.0,1.0096715870082869e-33,False
feynman_II_4_23,GP-GOMEA,1.0,1.0060368004891032e-33,False
feynman_II_4_23,GP-GOMEA,1.0,1.3798557627556809e-33,False
feynman_II_4_23,ITEA,1.0,3.4200265901829484e-33,True
feynman_II_4_23,ITEA,1.0,1.4790326913322977e-33,True
feynman_II_4_23,ITEA,1.0,1.866031559571029e-33,True
feynman_II_4_23,ITEA,1.0,1.0326531523205349e-33,True
feynman_II_4_23,ITEA,1.0,1.4551111819292221e-33,True
feynman_II_4_23,ITEA,1.0,1.5758502804954016e-33,True
feynman_II_4_23,ITEA,1.0,1.5864228610042118e-33,True
feynman_II_4_23,ITEA,1.0,2.721528655333377e-33,True
feynman_II_4_23,MRGP,0.9999252987003764,8.245055033920584e-08,False
feynman_II_4_23,MRGP,0.9999171984844856,9.201204461594597e-08,False
feynman_II_4_23,MRGP,0.9996035950794078,4.369948073124264e-07,False
feynman_II_4_23,MRGP,0.999954718803004,5.0276111983421384e-08,False
feynman_II_4_23,MRGP,0.9999086398511778,1.0146929025637165e-07,False
feynman_II_4_23,MRGP,0.9998942868924038,1.1749723471193265e-07,False
feynman_II_4_23,MRGP,0.9999062034447264,1.0469865095661477e-07,False
feynman_II_4_23,MRGP,0.9999636599375596,3.938018319024031e-08,False
feynman_II_4_23,Operon,0.9999999999625884,4.1292409730622014e-14,False
feynman_II_4_23,Operon,0.9999999961355794,4.2942842083109625e-12,False
feynman_II_4_23,Operon,0.9999999999970164,3.2891316373235294e-15,False
feynman_II_4_23,Operon,0.9999999820803552,1.9418758416914e-11,False
feynman_II_4_23,Operon,0.9999999980282808,2.207485612947682e-12,True
feynman_II_4_23,Operon,0.9999999997922924,2.3061944041371655e-13,False
feynman_II_4_23,Operon,0.999999999999982,2.009468987874191e-17,True
feynman_II_4_23,Operon,0.9999999796620854,2.261015318345692e-11,False
feynman_II_4_23,Operon,0.9999999999998832,1.2989390695251151e-16,True
feynman_II_4_23,Operon,0.9999999990668508,1.041610495838401e-12,False
feynman_II_4_23,SBP-GP,0.9999861005577646,1.5445563902423123e-08,False
feynman_II_4_23,SBP-GP,0.9999372936095752,6.912721204384528e-08,False
feynman_II_4_23,SBP-GP,0.999999963888978,3.9131981818423495e-11,False
feynman_II_4_23,SBP-GP,1.0,2.3793114207904118e-28,False
feynman_II_4_23,SBP-GP,1.0,5.846990729031579e-26,False
feynman_II_4_23,SBP-GP,1.0,9.948618477743673e-34,False
feynman_II_4_23,SBP-GP,0.999858262845439,1.5753697999738044e-07,False
feynman_II_4_23,SBP-GP,0.999999994154822,6.524570575718208e-12,False
feynman_II_4_23,SeTGAP,0.9999999999999596,0.0007539664432276,True
feynman_II_4_23,SeTGAP,1.0,0.0068046278506323,True
feynman_II_4_23,SeTGAP,1.0,4.242545250922218e-07,True
feynman_II_4_23,SeTGAP,0.9999999999999188,0.0709672025325192,True
feynman_II_4_23,SeTGAP,0.9999999999999948,0.0003935293505306,True
feynman_II_4_23,SeTGAP,0.9999999999998884,1.55585848767283e-06,True
feynman_II_4_23,SeTGAP,0.999999999999998,1.238198989807972e-06,True
feynman_II_4_23,SeTGAP,0.9999999999995448,0.0001511472491295,True
feynman_II_4_23,SeTGAP,1.0,6.604947297085838e-05,True
feynman_II_4_23,SeTGAP,0.999999999998158,0.0076167569407953,True
feynman_II_4_23,gplearn,0.6967304621859758,0.0003347296555729,False
feynman_II_4_23,gplearn,0.9764615086575428,2.550766396194805e-05,False
feynman_II_4_23,gplearn,0.692205312585243,0.0003393113282187,False
feynman_II_4_23,gplearn,0.4691871379182056,0.0005893661975972,False
feynman_II_4_23,gplearn,0.248569881075125,0.0008350163786089,False
feynman_II_4_23,gplearn,0.9997117886284028,3.2010240456939937e-07,True
feynman_II_4_23,gplearn,-0.0618485080803548,0.0011802156442032,False
feynman_II_4_23,gplearn,0.7019075400875325,0.0003327401344551,False
feynman_II_6_11,AFP,0.9926542134780098,3.0412652914196248e-06,False
feynman_II_6_11,AFP,0.93787787475187,2.475284441669106e-05,False
feynman_II_6_11,AFP,0.9999776553479716,9.25346753550712e-09,True
feynman_II_6_11,AFP,0.946849995152126,2.1771078114603936e-05,False
feynman_II_6_11,AFP,0.9953047680020732,1.956952413254093e-06,False
feynman_II_6_11,AFP,0.8823019036526989,4.869166779093599e-05,False
feynman_II_6_11,AFP,0.936871298376018,2.5698282929501405e-05,False
feynman_II_6_11,AFP,0.97766737240389,9.126479287171036e-06,False
feynman_II_6_11,AFP_FE,0.9965945236539228,1.4193878293294343e-06,False
feynman_II_6_11,AFP_FE,0.9975557932321908,1.0119380934551013e-06,False
feynman_II_6_11,AFP_FE,0.9980293821771892,7.852016681328857e-07,False
feynman_II_6_11,AFP_FE,0.9979728640851526,8.394866187375661e-07,False
feynman_II_6_11,AFP_FE,0.9975737200319597,1.0230447157376876e-06,False
feynman_II_6_11,AFP_FE,0.9495913726291574,2.085403429547001e-05,False
feynman_II_6_11,AFP_FE,0.9994232816826546,2.3679334923455853e-07,False
feynman_II_6_11,AFP_FE,0.9976284051748632,9.654232265622394e-07,False
feynman_II_6_11,AFP_FE,0.9941186558984024,2.403477373764408e-06,False
feynman_II_6_11,AFP_FE,0.9984151879790918,6.4916393522277e-07,False
feynman_II_6_11,AIFeynman,1.0,2.244979123329571e-28,True
feynman_II_6_11,AIFeynman,1.0,2.168634464199997e-28,True
feynman_II_6_11,AIFeynman,1.0,2.257994472063729e-28,True
feynman_II_6_11,AIFeynman,1.0,2.202350061407457e-28,True
feynman_II_6_11,AIFeynman,1.0,2.233323199586089e-28,True
feynman_II_6_11,AIFeynman,1.0,2.261105021460217e-28,True
feynman_II_6_11,AIFeynman,1.0,2.2472404518156314e-28,True
feynman_II_6_11,AIFeynman,1.0,2.2232692417452557e-28,True
feynman_II_6_11,AIFeynman,1.0,2.221270656900363e-28,True
feynman_II_6_11,BSR,0.611367462701393,0.0001608996726578,False
feynman_II_6_11,BSR,0.1575640872839967,0.000335672435468,False
feynman_II_6_11,BSR,0.475301922188646,0.0002172903217656,False
feynman_II_6_11,BSR,-0.209579341373534,0.0004954627267152,False
feynman_II_6_11,BSR,0.5722742252733299,0.0001782742551234,False
feynman_II_6_11,BSR,0.6908339379131574,0.0001279019088205,False
feynman_II_6_11,BSR,0.1259166777551935,0.0003558197767601,False
feynman_II_6_11,BSR,0.6203517227921322,0.0001551475357495,False
feynman_II_6_11,DSR,0.8405442924680144,6.64604500479723e-05,False
feynman_II_6_11,DSR,0.8411673522979974,6.575908749244477e-05,False
feynman_II_6_11,DSR,0.8122940006598951,7.479231238768675e-05,False
feynman_II_6_11,DSR,0.6729291862756032,0.000135448032611,False
feynman_II_6_11,DSR,0.6012785702780759,0.0001633225700973,False
feynman_II_6_11,DSR,0.8389146706129432,6.664095331978513e-05,False
feynman_II_6_11,DSR,0.8359388371068472,6.678563115211604e-05,False
feynman_II_6_11,DSR,0.8396949625337097,6.55104553984549e-05,False
feynman_II_6_11,EPLEX,0.9999192148677216,3.3446250871241845e-08,False
feynman_II_6_11,EPLEX,0.9964335793699444,1.4210565821378022e-06,False
feynman_II_6_11,EPLEX,0.9995870423377649,1.71015879602584e-07,False
feynman_II_6_11,EPLEX,0.9978627350270134,8.754573553036802e-07,False
feynman_II_6_11,EPLEX,0.9977888176267812,9.216112608122764e-07,False
feynman_II_6_11,EPLEX,0.9975140024556514,1.028456451847117e-06,False
feynman_II_6_11,EPLEX,0.9962312548225604,1.53417189594549e-06,False
feynman_II_6_11,EPLEX,0.9977015893172436,9.39271359776925e-07,False
feynman_II_6_11,FEAT,0.9637840415804956,1.499394748363751e-05,False
feynman_II_6_11,FEAT,0.988943515806106,4.405506604191713e-06,False
feynman_II_6_11,FEAT,0.983054341245766,6.941208406241738e-06,False
feynman_II_6_11,FEAT,0.994023905867102,2.490810217763964e-06,False
feynman_II_6_11,FEAT,0.9314843025176442,2.83449238671704e-05,False
feynman_II_6_11,FEAT,0.9945398905841056,2.231335084749568e-06,False
feynman_II_6_11,FFX,0.94990136542861,2.0741582676459487e-05,False
feynman_II_6_11,FFX,0.9498717543350718,1.997382834005654e-05,False
feynman_II_6_11,FFX,0.930141232375292,2.8930226233427587e-05,False
feynman_II_6_11,FFX,0.9217745476349868,3.204237589184435e-05,False
feynman_II_6_11,FFX,0.9000987049023568,4.163842822140954e-05,False
feynman_II_6_11,FFX,0.952642388069366,1.959183010653153e-05,False
feynman_II_6_11,FFX,0.9535606961362816,1.89044022613884e-05,False
feynman_II_6_11,FFX,0.946957518313894,2.1676406341576845e-05,False
feynman_II_6_11,GP-GOMEA,0.9999999999999976,9.91505264027171e-19,False
feynman_II_6_11,GP-GOMEA,1.0,5.404404075524643e-20,False
feynman_II_6_11,GP-GOMEA,1.0,2.938048128545222e-33,True
feynman_II_6_11,GP-GOMEA,1.0,7.135682000764093e-22,True
feynman_II_6_11,GP-GOMEA,1.0,2.4223291540712904e-20,True
feynman_II_6_11,GP-GOMEA,1.0,6.987998435049256e-29,True
feynman_II_6_11,GP-GOMEA,0.999999999999976,9.800378063874484e-18,True
feynman_II_6_11,GP-GOMEA,1.0,4.3442448166949207e-29,True
feynman_II_6_11,ITEA,0.9093137404650312,3.755540061491231e-05,False
feynman_II_6_11,ITEA,0.9084947332700696,3.748199676701749e-05,False
feynman_II_6_11,ITEA,0.9107046604221156,3.721791177868168e-05,False
feynman_II_6_11,ITEA,0.9094762107355254,3.744966495495546e-05,False
feynman_II_6_11,ITEA,0.9083612765980624,3.730407533657689e-05,False
feynman_II_6_11,ITEA,0.910738135665078,3.647786416896281e-05,False
feynman_II_6_11,ITEA,0.9086627550668518,3.639374223352868e-05,False
feynman_II_6_11,ITEA,0.9089246030681172,3.770657406964139e-05,False
feynman_II_6_11,MRGP,0.9995625075159228,1.811284200947259e-07,False
feynman_II_6_11,MRGP,0.9997806244936536,8.741117203789358e-08,False
feynman_II_6_11,MRGP,0.999861689564319,5.7277738081368064e-08,False
feynman_II_6_11,MRGP,0.999863120562114,5.6067971075966974e-08,False
feynman_II_6_11,MRGP,0.9999561851009536,1.8261860641379472e-08,False
feynman_II_6_11,MRGP,0.9986172205422936,5.720554543557546e-07,False
feynman_II_6_11,MRGP,0.9998810850160332,4.8407631139641604e-08,False
feynman_II_6_11,MRGP,0.9999188510932648,3.31624128557528e-08,False
feynman_II_6_11,Operon,0.9999999877244096,5.116413081478918e-12,False
feynman_II_6_11,Operon,0.9999999991558112,3.4950673842930574e-13,False
feynman_II_6_11,Operon,0.9999981695799206,7.29339237230885e-10,False
feynman_II_6_11,Operon,0.9999999999997642,9.766992752980295e-17,False
feynman_II_6_11,Operon,0.9999999283683538,3.020359481274972e-11,False
feynman_II_6_11,Operon,0.9999999802967928,8.070743621382446e-12,False
feynman_II_6_11,Operon,0.9999882552378452,4.8588046440586475e-09,False
feynman_II_6_11,Operon,0.999999979264924,8.513563675445701e-12,False
feynman_II_6_11,Operon,0.9999999818598794,7.38443752370528e-12,False
feynman_II_6_11,Operon,0.9999999882930466,4.784178078254825e-12,False
feynman_II_6_11,SBP-GP,0.9999354299451828,2.6732966714035253e-08,False
feynman_II_6_11,SBP-GP,0.997133718868904,1.1420828023691765e-06,False
feynman_II_6_11,SBP-GP,0.9996735449944332,1.35193011374374e-07,False
feynman_II_6_11,SBP-GP,0.997850517789609,8.80461727939932e-07,False
feynman_II_6_11,SBP-GP,0.99808039914926,8.000813418802122e-07,False
feynman_II_6_11,SBP-GP,0.9992763005510932,2.993942488473382e-07,False
feynman_II_6_11,SBP-GP,0.9987585155895248,5.053805450172221e-07,False
feynman_II_6_11,SBP-GP,0.9974737630512026,1.0323751241748717e-06,False
feynman_II_6_11,SeTGAP,0.9931489199086934,7.182975015514425e-06,False
feynman_II_6_11,SeTGAP,0.9931488509310584,7.408082303956072e-06,False
feynman_II_6_11,SeTGAP,0.993147489805206,7.127684351381137e-06,False
feynman_II_6_11,SeTGAP,0.9931488676539252,7.074896459077469e-06,False
feynman_II_6_11,SeTGAP,0.9931489254130472,7.179005554169114e-06,False
feynman_II_6_11,SeTGAP,0.993148689030232,7.247234706588983e-06,False
feynman_II_6_11,SeTGAP,0.9931484931302238,1.570894418924136e-05,False
feynman_II_6_11,SeTGAP,0.9931486895491908,7.191275858097926e-06,False
feynman_II_6_11,SeTGAP,0.993148913345018,7.170275997290829e-06,False
feynman_II_6_11,SeTGAP,0.9931454013076696,7.297053102744228e-06,False
feynman_II_6_11,gplearn,-0.0218393239414171,0.0004230567359951,False
feynman_II_6_11,gplearn,-0.0250765097168566,0.0004084464151681,False
feynman_II_6_11,gplearn,-0.0716415048448066,0.0004437929873433,False
feynman_II_6_11,gplearn,0.4324592735284172,0.0002324736098255,False
feynman_II_6_11,gplearn,-0.0218400450722691,0.0004258985164198,False
feynman_II_6_11,gplearn,-0.0702715003964016,0.0004427710044658,False
feynman_II_6_11,gplearn,0.6484773344331252,0.0001430970174181,False
feynman_II_6_11,gplearn,-0.0964727643828451,0.000448085919582,False
feynman_II_6_15b,AFP,0.9225189321426744,6.941620745531236e-05,False
feynman_II_6_15b,AFP,0.9706777648348444,2.6749750805016683e-05,False
feynman_II_6_15b,AFP,0.999620684459904,3.44360235915076e-07,False
feynman_II_6_15b,AFP,0.9811689403881004,1.6489894426274318e-05,False
feynman_II_6_15b,AFP,0.9992483499484996,6.582980714939893e-07,False
feynman_II_6_15b,AFP,0.9837103970335642,1.447740314813865e-05,False
feynman_II_6_15b,AFP,0.8203154540611903,0.0001602303134032,False
feynman_II_6_15b,AFP,0.9576713189612502,3.655283949083468e-05,False
feynman_II_6_15b,AFP_FE,0.994312804073662,5.095226268546669e-06,False
feynman_II_6_15b,AFP_FE,0.9988117203129272,1.084030099916524e-06,False
feynman_II_6_15b,AFP_FE,0.9646745122470852,3.207011580208254e-05,False
feynman_II_6_15b,AFP_FE,0.988199419216226,1.0320534722334929e-05,False
feynman_II_6_15b,AFP_FE,0.9991381056975416,7.547395816838004e-07,False
feynman_II_6_15b,AFP_FE,0.9977472305003569,1.972984388380376e-06,False
feynman_II_6_15b,AFP_FE,0.9991342226389596,7.694606135053169e-07,False
feynman_II_6_15b,AFP_FE,0.9774374179577496,1.9848902324615525e-05,False
feynman_II_6_15b,AFP_FE,0.9987569874619776,1.1084330457632774e-06,False
feynman_II_6_15b,AFP_FE,0.9841863040892824,1.3655882352019464e-05,False
feynman_II_6_15b,AIFeynman,1.0,4.300756325008291e-28,False
feynman_II_6_15b,AIFeynman,1.0,4.368090867824632e-28,False
feynman_II_6_15b,AIFeynman,1.0,4.3536077766036935e-28,False
feynman_II_6_15b,AIFeynman,1.0,4.214123794613546e-28,False
feynman_II_6_15b,AIFeynman,1.0,4.200326864518767e-28,False
feynman_II_6_15b,AIFeynman,1.0,4.2695132652400595e-28,False
feynman_II_6_15b,AIFeynman,1.0,4.238947345380956e-28,False
feynman_II_6_15b,AIFeynman,1.0,4.293116086872957e-28,False
feynman_II_6_15b,AIFeynman,1.0,4.164573425494627e-28,False
feynman_II_6_15b,BSR,0.2487937142719476,0.0006730146191048,False
feynman_II_6_15b,BSR,-0.1027325350693924,0.0010059881298797,False
feynman_II_6_15b,BSR,0.0920895504869869,0.0008242432052873,False
feynman_II_6_15b,BSR,0.1478098602106352,0.0007462418857916,False
feynman_II_6_15b,BSR,0.3311899213935596,0.0005857464974073,False
feynman_II_6_15b,BSR,0.4551586327628971,0.0004842283842968,False
feynman_II_6_15b,BSR,-1.1578973064792095,0.001924264326143,False
feynman_II_6_15b,BSR,0.3258752444655416,0.0005821389512064,False
feynman_II_6_15b,DSR,0.601506034601017,0.0003490025822528,False
feynman_II_6_15b,DSR,0.7287523960991352,0.0002430139447588,False
feynman_II_6_15b,DSR,0.6797015128141928,0.0002921982129665,False
feynman_II_6_15b,DSR,0.5852455009581393,0.0003765333661276,False
feynman_II_6_15b,DSR,0.3823462824246835,0.0005408641257965,False
feynman_II_6_15b,DSR,0.7233999886081093,0.0002458285744564,False
feynman_II_6_15b,DSR,0.7194970654927504,0.0002501332146947,False
feynman_II_6_15b,DSR,0.6502156771865287,0.0003020554832905,False
feynman_II_6_15b,EPLEX,0.9941075563601184,5.160625315967351e-06,False
feynman_II_6_15b,EPLEX,0.998785922955934,1.08770602017005e-06,False
